_id,username,word,emoji,hastag,len_word,len_emoji,len_hastag,len_emotion
5ed04a22682cbc70de4c4e51,BC__Innovate,"currently, write, article, student, work, pandemic, challenge, guy, face, please, talk, open",0,"['#journorequest', '#coronavirus', '#NHSheroes']",12,0,3,2
5ed04a22682cbc70de4c4e52,BC__Innovate,"notify, drainage, work, moat, road, hole, appear, temporary, manual, traffic, diversion, cause, disruption, staff, visitor, leave, car, park",0,0,18,0,0,6
5ed04a22682cbc70de4c4e53,BC__Innovate,"ici, road, harm, reduction, team, catch, speed, driver, educate, enforce, excess, speed, yesterday, deputy, pcc, join, operation",0,0,17,0,0,6
5ed04a22682cbc70de4c4e54,BC__Innovate,"great, get, sunshine, exercise, make, sure, protect, household, continue, observe, outside, soon, get, home",0,"['#Walsall', '#StaySafeSaveLives', '#COVID19', '#Coronavirus', '#SocialDistancing', '#WashYourHands']",14,0,6,4
5ed04a22682cbc70de4c4e55,BC__Innovate,"walsall, talk, therapy, service, free, service, offering, advice, support, therapy, people, experience, low, mood, depression, anxiety, find, self, refer, online",0,0,20,0,0,8
5ed04a22682cbc70de4c4e56,BC__Innovate,"next, week, good, time, thank, whole, help, community, across, want, nominate, volunteer, follow, link","heart, hands, red, clapping","['#volunteersweek2020', '#Walsall', '#volunteering', '#VolunteerStarAwards']",14,4,4,5
5ed04a22682cbc70de4c4e57,BC__Innovate,"launch, new, mental, health, helpline, people, live, walsall, wide, black, country, need, advice, support, please, call",0,0,16,0,0,6
5ed04a22682cbc70de4c4e58,BC__Innovate,"student, work, hit, would, love, chat",0,"['#NHS', '#COVID__19', '#journorequest', '#NHSVolunteerResponders', '#nhs']",6,0,5,2
5ed04a22682cbc70de4c4e59,BC__Innovate,"excuse, hatred, need, stick, together, fight, disease, youse, victim, hate, crime, want, suffer, silence, tell, help, visit, search, hate, crime","speaking, with, arrow, phone, head, hands, mobile, raising",['#coronavirus'],20,8,1,11
5ed04a24682cbc70de4c4e5b,Msnisi09,"make, cashier, sign, today, bonus, make, money, online, cashier","money, bag, banknote, dollar",0,9,4,0,4
5ed04a24682cbc70de4c4e5c,Msnisi09,"invite, join, cashier, site, let, earn, money, social, medium, earn, sign, today, bonus",0,"['#cashgem', '#cashappfriday', '#stayathome']",13,0,3,6
5ed04a24682cbc70de4c4e5d,Msnisi09,"invite, join, cashier, site, let, earn, money, social, medium, earn, sign, today, bonus",0,"['#cashgem', '#cashappfriday', '#stayathome']",13,0,3,6
5ed04a24682cbc70de4c4e5e,Msnisi09,denisesanderlin,0,0,1,0,0,0
5ed04a24682cbc70de4c4e5f,Msnisi09,"captain, hook, great, position, gain, specify, chart, spot, april",0,0,9,0,0,2
5ed04a26682cbc70de4c4e66,footienut247,"june, back","ball, soccer",0,2,2,0,0
5ed04a26682cbc70de4c4e67,footienut247,"get, find, shade, today",sun,"['#headingfacials', '#warmmmmm']",4,1,2,0
5ed04a26682cbc70de4c4e68,footienut247,"dont, worry, robbo, ive, get, covered, mate","fire, sun","['#middaysesh', '#leftbackcover', '#shouldbeenough']",7,2,3,2
5ed04a26682cbc70de4c4e69,footienut247,"year, since, final, kiev, problem, year, later","light, eyes, circle, with, face, smirking, grinning, tone, biceps, skin, flexed, red, smiling",['#YNWA'],7,13,1,1
5ed04a26682cbc70de4c4e6a,footienut247,"may, see, tree","tree, deciduous",0,3,2,0,1
5ed04a26682cbc70de4c4e6b,footienut247,"exactly, time, two, year, ago, moment, realise, fan, teenage, girl, scouser, bucket, hat",0,0,13,0,0,1
5ed04a26682cbc70de4c4e6c,footienut247,"blackpool, mile, give, take, take, grandchild, leave, leg, numb, struggle, clutch, try",0,0,12,0,0,2
5ed04a26682cbc70de4c4e6d,footienut247,"brother, help, sister, get, bucket, definitely, twitter, content","Americas, basketball, heart, globe, showing, red",0,8,6,0,3
5ed04a26682cbc70de4c4e6e,footienut247,"still, remember, watch, brother, night",0,['#YNWA'],5,0,1,2
5ed04a26682cbc70de4c4e6f,footienut247,"scuba, diver, fall, backwards, water, fell, forward, they, still, boat",0,0,10,0,0,3
5ed04a27682cbc70de4c4e71,Stallion_Team2,"past, never, mistake, learned",0,0,4,0,0,1
5ed04a27682cbc70de4c4e73,Stallion_Team2,"bless, friend",0,0,2,0,0,2
5ed04a27682cbc70de4c4e75,Stallion_Team2,"active, follow, friend, gain",horse,['#TEAMSTALLION'],4,1,1,3
5ed04a27682cbc70de4c4e76,Stallion_Team2,"welcome, everyone, thank, safe",0,0,4,0,0,1
5ed04a27682cbc70de4c4e77,Stallion_Team2,family,0,['#TEAMSTALLION'],1,0,1,1
5ed04a27682cbc70de4c4e78,Stallion_Team2,"welcome, roland, yes, great, thursday",0,0,5,0,0,0
5ed04a27682cbc70de4c4e79,Stallion_Team2,"thnn, mention, goodway, mishap, from, christ, follow, follow","heart, red, grinning, face","['#CountDownTo11KFollowers', '#TeamStallion', '#ClassicalCrossover', '#soprano']",8,4,4,4
5ed04a27682cbc70de4c4e7a,Stallion_Team2,"drop, say, leave, name, gain, family",0,['#TEAMSTALLION'],6,0,1,3
5ed04a29682cbc70de4c4e7c,Tech_Tee_Shop,"work, home, start, casebook, discussion, group, help, people, work, home, help, others, need, get, income, quarantine, join",0,"['#Quarantine', '#Coronavirus', '#Covid19', '#Outbreak', '#Stayathome', '#Virus']",17,0,6,7
5ed04a29682cbc70de4c4e7d,Tech_Tee_Shop,"tech, tee, shop, exclusive, tech, tee, shop, also, limit, run, collection, series, people, want, remain, original",0,"['#Anime', '#Fashion', '#Gamer', '#Japan', '#Onlineshopping', '#Ps4', '#Space', '#Xbox']",16,0,8,2
5ed04a29682cbc70de4c4e7e,Tech_Tee_Shop,"tech, tee, shop, exclusive, tech, tee, shop, also, limit, run, collection, series, people, want, remain, original",0,"['#Anime', '#Fashion', '#Gamer', '#Japan', '#Onlineshopping', '#Ps4', '#Space', '#Xbox']",16,0,8,2
5ed04a29682cbc70de4c4e7f,Tech_Tee_Shop,"update, coverage, landmark, nasa, space, commercial, crew, test, flight, nasa, provide, live, coverage, relaunch, launch, activity, agency, space, demo, test, flight, carry, nasa, astronaut, robert, betoken, douglas, hurley, int",0,0,29,0,0,5
5ed04a29682cbc70de4c4e80,Tech_Tee_Shop,"work, home, start, casebook, discussion, group, help, people, work, home, help, others, need, get, income, quarantine, join",0,"['#Quarantine', '#Coronavirus', '#Covid19', '#Outbreak', '#Stayathome', '#Virus']",17,0,6,7
5ed04a29682cbc70de4c4e81,Tech_Tee_Shop,"tech, tee, shop, exclusive, tech, tee, shop, also, limit, run, collection, series, people, want, remain, original",0,"['#Anime', '#Fashion', '#Gamer', '#Japan', '#Onlineshopping', '#Ps4', '#Space', '#Xbox']",16,0,8,2
5ed04a29682cbc70de4c4e82,Tech_Tee_Shop,"work, home, start, casebook, discussion, group, help, people, work, home, help, others, need, get, income, quarantine, join",0,"['#Quarantine', '#Coronavirus', '#Covid19', '#Outbreak', '#Stayathome', '#Virus']",17,0,6,7
5ed04a29682cbc70de4c4e83,Tech_Tee_Shop,"tech, tee, shop, exclusive, tech, tee, shop, also, limit, run, collection, series, people, want, remain, original",0,"['#Anime', '#Fashion', '#Gamer', '#Japan', '#Onlineshopping', '#Ps4', '#Space', '#Xbox']",16,0,8,2
5ed04a29682cbc70de4c4e84,Tech_Tee_Shop,"work, home, start, casebook, discussion, group, help, people, work, home, help, others, need, get, income, quarantine, join",0,"['#Quarantine', '#Coronavirus', '#Covid19', '#Outbreak', '#Stayathome', '#Virus']",17,0,6,7
5ed04a29682cbc70de4c4e85,Tech_Tee_Shop,"tech, tee, shop, exclusive, tech, tee, shop, also, limit, run, collection, series, people, want, remain, original",0,"['#Anime', '#Fashion', '#Gamer', '#Japan', '#Onlineshopping', '#Ps4', '#Space', '#Xbox']",16,0,8,2
5ed04a2a682cbc70de4c4e88,ClimateChangePa,"year, since, start, year, since, first, global, youth, strike, march, attend, actual, stay, home, ambition",sparkles,"['#COP26', '#fridaysforfuture', '#schoolstrike4climate', '#ClimateStrike', '#CO2reductions']",15,1,5,5
5ed04a2a682cbc70de4c4e89,ClimateChangePa,"maybe, police, arrest, cressida, dick, break, social, distancing, rule, repeatedly, westminster, bridge, see, rule, apply, inconsistently, since, day, dominic, cummings, actually, put, anyone, else, harm, way, trip",0,0,27,0,0,6
5ed04a2a682cbc70de4c4e8a,ClimateChangePa,"back, april, park, shut, due, overcrowd, people, ignore, knockdown, westminster, bridge, flock, beach, national, park, easter, blame, cummings, well",0,0,19,0,0,2
5ed04a2a682cbc70de4c4e8b,ClimateChangePa,"government, stop, release, global, death, comparison, slide, wonder, publish, billboard, westminster, bridge, unlike, well, update, come, week",0,0,17,0,0,3
5ed04a2a682cbc70de4c4e8c,ClimateChangePa,"unfortunately, adults, world, behave, like, child, trump, one",0,0,8,0,0,4
5ed04a2a682cbc70de4c4e8d,ClimateChangePa,"child, sense, juvenile, irresponsible, urchin, trump, variety, greta, profoundly, responsible, soul, dedicate, priority, get, world, face, existential, threat, civilization, need, discern, difference",0,0,22,0,0,6
5ed04a2a682cbc70de4c4e8e,ClimateChangePa,"grow, adult, live, life, planet, possess, sensibility, understand, human, activity, earth, ecosystem, should, hand, policy, child",0,0,16,0,0,6
5ed04a2a682cbc70de4c4e8f,ClimateChangePa,"demes, visitor, nostra, tend, ecological","recycling, symbol, globe, Europe-Africa, showing","['#QUEDATEENCASA', '#CAMBIOCLIMÁTIC', '#CAMBIOCLIMÁTICO', '#WWF', '#GREENPEACE', '#FRIDAYSFORFUTURE', '#15MCLIMÁTICO', '#GRETATHUNBERG', '#zerowaste', '#sky', '#climatestrike']",5,5,11,1
5ed04a2a682cbc70de4c4e90,ClimateChangePa,"many, people, resource, yet, population, continue, grow, add, problem",0,"['#ClimateAction', '#climate', '#ClimateStrike', '#dumpfossilfuels', '#ExtinctionRebellion']",9,0,5,3
5ed04a2c682cbc70de4c4e93,hanibear93,"naga, git, konsepnya",0,0,3,0,0,0
5ed04a2c682cbc70de4c4e94,hanibear93,"papa, kok",0,0,2,0,0,0
5ed04a2c682cbc70de4c4e95,hanibear93,"palau, dia, wangdu, palau, abu, bakut",0,0,6,0,0,0
5ed04a2c682cbc70de4c4e96,hanibear93,"canon, etang","upside-down, face",0,2,2,0,0
5ed04a2c682cbc70de4c4e97,hanibear93,"abu, but",0,0,2,0,0,0
5ed04a2c682cbc70de4c4e98,hanibear93,"akwowkwok, abu, aja, radar",0,0,4,0,0,1
5ed04a2c682cbc70de4c4e99,hanibear93,"sat, sauna, org, berni, ngeledekin, abu, mucin, hana",0,0,8,0,0,0
5ed04a2c682cbc70de4c4e9a,hanibear93,bay,0,0,1,0,0,0
5ed04a2d682cbc70de4c4e9e,2905jimjamy,"comp, time, week, focus, get, sharp, ready, resume, help, give, away, football, enter, follow, post, comment, winner, announce, monday","victory, hand",['#gameday'],19,2,1,6
5ed04a2d682cbc70de4c4e9f,2905jimjamy,"today, mark, week, clap, carers, message, newport, civil, service, remain, thank","hands, blue, heart, clapping",0,11,4,0,2
5ed04a2d682cbc70de4c4ea1,2905jimjamy,medium,0,0,1,0,0,0
5ed04a2d682cbc70de4c4ea2,2905jimjamy,"manchester, unite, giveaway, since, kit, sell, within, next, hour, give, away, lucky, winner, join, between, tweet, reply, size, follow, page, simple, winner, choose, good, luck","fire, symbol, winking, face, beginner, gift, Japanese, for, wrapped",0,25,9,0,7
5ed04a2d682cbc70de4c4ea3,2905jimjamy,"gerrard, slip, bemba",0,0,3,0,0,1
5ed04a2d682cbc70de4c4ea5,2905jimjamy,awesome,"with, heart-eyes, face, smiling",0,1,4,0,0
5ed04a2d682cbc70de4c4ea6,2905jimjamy,"get, catch, cheat",0,0,3,0,0,2
5ed04a2f682cbc70de4c4ea8,firstsite,"watch, full, version, artist, video, story, activity, page, activity, pack, download, free, pack",0,"['#RolandCarline', '#artiswherethehomeis']",13,0,2,3
5ed04a2f682cbc70de4c4ea9,firstsite,"can, present, join, sarah, munro, director, baltic, sally, shaw, director, firstsite, gallery, discus, gallery, support, community",0,0,16,0,0,4
5ed04a2f682cbc70de4c4eaa,firstsite,"unearthed, merrifield, mosaic, lie, heart, build, close, discover, displayed, case, embed, floor, give, visitor, glimpse, rich, history, bury, beneath, foot",0,"['#Colchester', '#ThrowbackThursday']",20,0,2,5
5ed04a2f682cbc70de4c4eab,firstsite,"star, show, report, frame, activity, help, continue, provide, activity, like, one, free, please, support","person, hand, tipping, television","['#breakingnews', '#CreateAtHome', '#Fame', '#donation']",14,4,4,7
5ed04a2f682cbc70de4c4eac,firstsite,"help, keep, firstsite, fantastic, fun, free, mission, improve, wellbeing, life, chance, people, community, creativity, ingenuity, innovation, help, continue, please, donate",0,0,20,0,0,9
5ed04a2f682cbc70de4c4ead,firstsite,"want, travel, someplace, new, check, artist, guide, interplanetary, exploration, discover, create, extraterrestrial, destination, activity, pack, forget, helmet, download, image, artist","rocket, alien","['#ZoeBeloff', '#space']",20,2,2,5
5ed04a2f682cbc70de4c4eae,firstsite,"thanks, share, james, great, inspiration, street, art, style, activity","grinning, face",['#CreateatHome'],9,2,1,3
5ed04a2f682cbc70de4c4eaf,firstsite,"see, outside, building, exercise, walk, designing, home, put, window, everyone, see, find, activity, step, step, instruction, online, studio",eyes,"['#streetart', '#halfterm']",18,1,2,3
5ed04a2f682cbc70de4c4eb0,firstsite,"find, artist, work, process, video, manuela, paint, auntie, comfort, choose, feature, firstsite, exhibition, thing",0,"['#MawuenaKattah', '#IntoArt', '#women', '#colchester', '#Tellmethestory']",14,0,5,1
5ed04a2f682cbc70de4c4eb1,firstsite,"keep, get, stuck, artist, create, activity, pack, make, something, wonderful, step, step, activity, discover, exhibition, feature, artwork, webster, online, studio","woman, palette, artist","['#creative', '#halfterm', '#artiswherethehomeis', '#CreateatHome']",20,3,4,3
5ed04a32682cbc70de4c4ebe,alxiba_afsana,"remember, iconic, amela, hoon, one, liner, bigg, bos, winner, sidharth, shukla, bring, back, epic, memory, say, fan",0,"['#SidharthShukla', '#BiggBoss13', '#BB13', '#Television']",17,0,4,1
5ed04a32682cbc70de4c4ebf,alxiba_afsana,"finally, waiting, always, try, make, something, fresh, maybe, one, take, time, sink, always, much, risk, make, anyways, watch","heart, face, slightly, suit, smiling",0,18,5,0,5
5ed04a32682cbc70de4c4ec0,alxiba_afsana,"tuba, tuba, hiya, hiya, kayak, aha, hey, data, bat, hiya, hey",0,0,11,0,0,0
5ed04a32682cbc70de4c4ec1,alxiba_afsana,"sidnaaz, deep, way",0,"['#SidharthShukla', '#ShehnaazGill', '#DeepikaPadukone', '#RanveerSingh', '#Tellychakkar']",3,0,5,0
5ed04a32682cbc70de4c4ec2,alxiba_afsana,"remember, iconic, amela, hoon, one, liner, bigg, bos, winner, bring, back, epic, memory, say, fan",0,"['#SidharthShukla', '#BiggBoss13', '#television']",15,0,3,1
5ed04a32682cbc70de4c4ec3,alxiba_afsana,"manmade, collage, see, lot, similarity, cosy, moment",0,"['#SidNaaz', '#DeepikaPadukone', '#RanveerSingh', '#AnushkaSharma', '#ViratKohli', '#SidharthShukla', '#ShehnaazGill', '#BiggBoss13']",7,0,8,0
5ed04a32682cbc70de4c4ec4,alxiba_afsana,"break, exclusive, total, impression, top, rat, social, medium, till, congratulation, data, base, social, medium, analysis",0,"['#SidNaaz', '#DeepVeer', '#Virushka', '#AsiManshi', '#PriVika', '#ViRima']",15,0,6,4
5ed04a32682cbc70de4c4ec5,alxiba_afsana,"here, little, something",0,0,3,0,0,0
5ed04a32682cbc70de4c4ec6,alxiba_afsana,"team, like, tell, comment, section","heart, anticlockwise, button, red, arrows","['#SidNaaz', '#SalNaaz']",5,5,2,2
5ed04a32682cbc70de4c4ec7,alxiba_afsana,"wish, family, drop, wish, comment","heart, red","['#EidMubarak', '#DilMilJaayein']",5,2,2,1
5ed04a35682cbc70de4c4ed4,chakaal28,"believe, virus, reason, see, kindness, among, neighbour, since, pandemic, start, environment, cleaner",0,0,12,0,0,3
5ed04a35682cbc70de4c4ed5,chakaal28,"love, move, casebook, live, session, take, place, today, great, see, many, people, take, part, home, wed, love, could, join, like, casebook, page, notify, session, live","eyes, right, with, face, pointing, index, backhand, smiling",0,25,8,0,6
5ed04a35682cbc70de4c4ed6,chakaal28,shame,0,0,1,0,0,1
5ed04a35682cbc70de4c4ed7,chakaal28,"teacher, test, positive, ovid, test, trace, whole, class, self, isolate, day, assume, answer, yes",0,0,14,0,0,3
5ed04a35682cbc70de4c4ed8,chakaal28,"first, one, toby, maguire",0,0,4,0,0,0
5ed04a35682cbc70de4c4ed9,chakaal28,"bugsy, malone",0,0,2,0,0,0
5ed04a35682cbc70de4c4eda,chakaal28,"picked, power, way, quicker, luke, think, incredible, practice",0,0,8,0,0,1
5ed04a35682cbc70de4c4edb,chakaal28,"lot, people, ask, timing, tonight, spacecraft, sighting, look, west, right, moon, launch, watch, follow, path, iss",0,0,16,0,0,5
5ed04a35682cbc70de4c4edc,chakaal28,agree,0,0,1,0,0,0
5ed04a35682cbc70de4c4edd,chakaal28,lang,0,['#catsofinstagram'],1,0,1,0
5ed04a38682cbc70de4c4eea,akotopam,"president, cyril, ramaphosa, say, south, africa, support, call, african, union, two, year, debt, standstill, due, impact, ovid, pandemic, sago","with, flash, camera","['#akotopamnews', '#Level3Restrictions', '#Level3Regulations', '#Covid_19', '#COVID19']",19,3,5,4
5ed04a38682cbc70de4c4eeb,akotopam,"four, day, south, africa, move, alert, level, knockdown, government, shift, rebuild, economy, suffer, massive, blow, result, knockdown, sago","with, flash, camera","['#akotopamnews', '#Level3Regulations', '#Level3Restrictions', '#Covid_19']",18,3,4,4
5ed04a38682cbc70de4c4eec,akotopam,"correlation, high, number, arrest, province, high, infection, rate, police, minister, khaki, cele, reveal, sago","with, flash, camera","['#akotopamnews', '#Covid_19', '#Level3Regulations', '#Level3Restrictions', '#bhekicele']",14,3,5,2
5ed04a38682cbc70de4c4eed,akotopam,"south, african, national, defence, force, sand, deploy, cohort, engineering, team, build, bridge, purify, water, remote, destitute, community, country, continue, contain, spread, ovid, sago","with, flash, camera","['#akotopamnews', '#Covid_19']",23,3,2,6
5ed04a38682cbc70de4c4eee,akotopam,"preparation, shift, level, nationwide, knockdown, june, cooperative, governance, traditional, affair, minister, nkosazana, dlamini, duma, outline, regulation, implement, sago","with, flash, camera","['#akotopamnews', '#Covid_19']",18,3,2,3
5ed04a38682cbc70de4c4eef,akotopam,"suspect, arrest, possession, steal, copper, cable",0,['#akotopamnews'],6,0,1,4
5ed04a38682cbc70de4c4ef0,akotopam,"sap, baviaanskloof, officer, assist, deliver, baby",0,['#akotopamnews'],6,0,1,4
5ed04a38682cbc70de4c4ef1,akotopam,"basic, education, minster, angie, motshekga, say, school, ready, reopen, school, grade, learner, department, allow, school, reopen, necessary, personal, protective, equipment, ppe, available, sago","with, flash, camera",0,23,3,0,6
5ed04a38682cbc70de4c4ef2,akotopam,"cabinet, welcome, outcome, consultation, undertaken, president, cyril, ramaphosa, ensure, country, support, input, social, partner, progress, level, level, national, knockdown, sago","with, flash, camera","['#akotopamnews', '#Covid_19']",20,3,2,6
5ed04a38682cbc70de4c4ef3,akotopam,"south, african, national, space, agency, santa, enter, partnership, national, aeronautics, space, administration, host, deep, space, ground, station",0,['#akotopamnews'],17,0,1,3
5ed04a39682cbc70de4c4ef5,DulceMarLoynaz,"ray, sunshine, warm, summer, rain, bright, fire, cold, winter, day, could, dead, tried, save, man, love",tulip,0,16,1,0,8
5ed04a39682cbc70de4c4ef6,DulceMarLoynaz,"loved, way, thats, necessary, luxurious, push, pull, never, rip, apart, love, deep, singular, way, almost, though, god, craft, one, heart, heaven, eat, never, end, long",tulip,0,25,1,0,8
5ed04a39682cbc70de4c4ef7,DulceMarLoynaz,"mother, fight, anyone, save, child, strong, mother, defeat, bird, five, time, strong","down, pointing, thumbs, index, backhand, OK, hand, up",0,12,8,0,8
5ed04a39682cbc70de4c4ef8,DulceMarLoynaz,"kindness, give, hope, think, alone, world","down, pointing, thumbs, index, backhand, OK, hand, up",0,6,8,0,3
5ed04a39682cbc70de4c4ef9,DulceMarLoynaz,"real, super, hero, world, moss, like, let, child, fall","down, pointing, index, backhand, OK, hand",0,9,6,0,6
5ed04a39682cbc70de4c4efa,DulceMarLoynaz,"wonderful, even, good, night, everyone","light, surfing, person, male, face, tone, skin, sign, female, sleeping","['#Sunset', '#Surf', '#SaltLife', '#Playa', '#Ocean', '#VitaminSea', '#Goodvibesonly', '#Love', '#Enjoytheview']",5,10,9,2
5ed04a39682cbc70de4c4efb,DulceMarLoynaz,"follow, everyone, like, retreat, family",horse,['#TEAMSTALLION'],5,1,1,3
5ed04a39682cbc70de4c4efd,DulceMarLoynaz,"kristeva, simple, del, corazon, pasta, los, jos",0,0,7,0,0,1
5ed04a39682cbc70de4c4efe,DulceMarLoynaz,"have, viale, sue, muy, pronto, sue, una, realise","heart-eyes, with, face, house, garden, smiling",['#DiscoverGermanyFromHome'],8,6,1,2
5ed04a3b682cbc70de4c4f00,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3b682cbc70de4c4f01,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3b682cbc70de4c4f02,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3b682cbc70de4c4f03,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3b682cbc70de4c4f04,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyHumpDay', '#HappyWednesday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,8,1
5ed04a3b682cbc70de4c4f05,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3b682cbc70de4c4f06,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyHumpDay', '#HappyWednesday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,8,1
5ed04a3b682cbc70de4c4f07,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3b682cbc70de4c4f08,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3b682cbc70de4c4f09,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3e682cbc70de4c4f16,U2_News,"anthem, define, generation, release, single, year, ago, week, still, havent, find, look, rare, song, always, classic",0,"['#U2', '#U2TheJoshuaTree']",16,0,2,1
5ed04a3e682cbc70de4c4f17,U2_News,"drummer, donates, native, american, relief, fund, drummer, donate, pocket, help, native, american, tribe, struggle, coronavirus, pandemic",0,"['#U2', '#LarryMullenJr']",16,0,2,5
5ed04a3e682cbc70de4c4f18,U2_News,"manager, longer, run, maverick, mean, collective",0,"['#U2', '#GuyOseary']",6,0,2,1
5ed04a3e682cbc70de4c4f19,U2_News,"join, wave, solidarity, ireland, indigenous, people, disproportionately, impact, ovid, donate, navajo, hopi, family, ovid, relief, fund",0,['#LarryMullenJr'],16,0,1,3
5ed04a3e682cbc70de4c4f1a,U2_News,"great, star, show, sunday, vote, follow, sunday, broadcast, epic, pop-art, show, live, mixer, webster, pop-art, tel, aviv, live, tel, aviv, time, edt, bst, cet","party, popper",0,24,2,0,10
5ed04a3e682cbc70de4c4f1b,U2_News,"tonight, nueva, emission, director, con, today, actualize, del, mundo, con, section, entrevista, fotgrafo, fernando, scene, parti, hora, espana",0,"['#VertigoRadioTV', '#U2', '#U2Radio', '#ElLadoOscurodeU2']",18,0,4,1
5ed04a3e682cbc70de4c4f1c,U2_News,"inspire, por, arm, show, solo, con, soe, plus, major, era, banda, version, version, flat",0,"['#U2', '#U2ieTour', '#U2eiTour', '#U2ZooTV', '#U2SoI', '#U2SoE']",14,0,6,2
5ed04a3e682cbc70de4c4f1d,U2_News,"day, live, broadcast, saitama",0,0,4,0,0,1
5ed04a3e682cbc70de4c4f1e,U2_News,"gig, song, soe, check, plus, zoot, bonus, content",0,"['#U2', '#U2ieTour', '#U2eiTour', '#U2ZooTV', '#U2SoI', '#U2SoE']",8,0,6,2
5ed04a3e682cbc70de4c4f1f,U2_News,home,0,0,1,0,0,1
5ed04a3f682cbc70de4c4f21,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3f682cbc70de4c4f22,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3f682cbc70de4c4f23,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3f682cbc70de4c4f24,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3f682cbc70de4c4f25,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyHumpDay', '#HappyWednesday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,8,1
5ed04a3f682cbc70de4c4f26,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
5ed04a3f682cbc70de4c4f27,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyHumpDay', '#HappyWednesday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,8,1
5ed04a3f682cbc70de4c4f28,PolishRoyalGoat,morning,"beverage, cooking, heart, red, crown, hot, goat","['#HappyThursday', '#PolishRoyaltyandtheGoat', '#StayAtHome', '#Friends', '#GOAT', '#Kisses', '#StayHealthy']",1,7,7,1
